id,label,effectiveTime,active,moduleId,definitionStatusId
117331006,Sevier-Munger stain method (procedure),20020131,1,900000000000207008,900000000000074008
117249008,"Platelet count, Rees-Ecker method (procedure)",20020131,1,900000000000207008,900000000000074008
117171008,Peripheral blood buffy coat smear interpretation (procedure),20020131,1,900000000000207008,900000000000074008
117356000,"Blood cell count, automated (procedure)",20020131,1,900000000000207008,900000000000074008
117232001,Fontana Masson silver stain method (procedure),20020131,1,900000000000207008,900000000000074008
117243009,Phosphotungstic acid-hematoxylin stain method (procedure),20020131,1,900000000000207008,900000000000074008
117246001,"Osmotic fragility test, red blood cell dilution method (procedure)",20020131,1,900000000000207008,900000000000074008
117218003,Mallory bleach stain method (procedure),20020131,1,900000000000207008,900000000000074008
117221001,Butyrate esterase stain method (procedure),20020131,1,900000000000207008,900000000000074008
117361003,Indirect mixed antiglobulin reaction test (procedure),20020131,1,900000000000207008,900000000000074008
171245007,Urine screening (procedure),20020131,1,900000000000207008,900000000000074008
182795002,Fibrinogen degradation product screening (procedure),20020131,1,900000000000207008,900000000000074008
168115006,Amniotic fetal cell study (procedure),20020131,1,900000000000207008,900000000000074008
168445004,Cell chromosome examination (procedure),20020131,1,900000000000207008,900000000000074008
168440009,Cytology examination - general (procedure),20020131,1,900000000000207008,900000000000074008
167335004,Urine microscopy for casts (procedure),20020131,1,900000000000207008,900000000000074008
167907006,Bone marrow examination (procedure),20020131,1,900000000000207008,900000000000074008
167849002,Vomit occult blood (procedure),20020131,1,900000000000207008,900000000000074008
167759007,Semen examination - general (procedure),20020131,1,900000000000207008,900000000000074008
167804000,Sperm total count procedure (procedure),20020131,1,900000000000207008,900000000000074008
167805004,Total count of normal and motile sperm (procedure),20020131,1,900000000000207008,900000000000074008
167806003,Total count of motile sperm (procedure),20020131,1,900000000000207008,900000000000074008
167813003,Determination of density of morphologically normal and motile sperm (procedure),20020131,1,900000000000207008,900000000000074008
167814009,Measurement of density of motile sperm (procedure),20020131,1,900000000000207008,900000000000074008
167815005,Tray agglutination test (procedure),20020131,1,900000000000207008,900000000000074008
167791008,Measurement of percentage of normal sperm (procedure),20020131,1,900000000000207008,900000000000074008
167770000,Semen volume measurement (procedure),20020131,1,900000000000207008,900000000000074008
167782009,Sperm concentration measurement (procedure),20020131,1,900000000000207008,900000000000074008
165875002,Lupus circulating anticoagulant index measurement (procedure),20020131,1,900000000000207008,900000000000074008
165599007,Kaolin cephalin clotting time procedure (procedure),20020131,1,900000000000207008,900000000000074008
165600005,Dilute Russell viper venom ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
165602002,Protein C function estimate (procedure),20020131,1,900000000000207008,900000000000074008
165603007,Protein S function estimate (procedure),20020131,1,900000000000207008,900000000000074008
165604001,Plasma activated protein C resistance (procedure),20020131,1,900000000000207008,900000000000074008
165605000,Plasma protein C antigen level (procedure),20020131,1,900000000000207008,900000000000074008
165670009,Red cell hemoglobin A2 estimation test (procedure),20020131,1,900000000000207008,900000000000074008
165696006,Red cell volume measurement (procedure),20020131,1,900000000000207008,900000000000074008
165705008,Plasma intrinsic inhibitor screening test (procedure),20020131,1,900000000000207008,900000000000074008
165706009,Plasma extrinsic inhibitor screening test (procedure),20020131,1,900000000000207008,900000000000074008
165586009,Plasma free protein S measurement (procedure),20020131,1,900000000000207008,900000000000074008
165498002,Red blood cell enzyme test (procedure),20020131,1,900000000000207008,900000000000074008
165511009,Differential white blood cell count procedure (procedure),20020131,1,900000000000207008,900000000000074008
165549008,Promyelocyte count procedure (procedure),20020131,1,900000000000207008,900000000000074008
165550008,Myelocyte count procedure (procedure),20020131,1,900000000000207008,900000000000074008
165551007,Metamyelocyte count procedure (procedure),20020131,1,900000000000207008,900000000000074008
165552000,Myeloblast count procedure (procedure),20020131,1,900000000000207008,900000000000074008
165566005,Whole blood clotting time procedure (procedure),20020131,1,900000000000207008,900000000000074008
165584007,Plasma total protein S measurement (procedure),20020131,1,900000000000207008,900000000000074008
165745004,Rhesus blood grouping (procedure),20020131,1,900000000000207008,900000000000074008
165750005,"Blood group typing, minor blood group (procedure)",20020131,1,900000000000207008,900000000000074008
165752002,Kidd blood group (procedure),20020131,1,900000000000207008,900000000000074008
165753007,Kell blood group (procedure),20020131,1,900000000000207008,900000000000074008
165754001,Lewis blood group (procedure),20020131,1,900000000000207008,900000000000074008
165756004,Lutheran blood group typing (procedure),20020131,1,900000000000207008,900000000000074008
165767003,Rhesus antibody titer measurement (procedure),20020131,1,900000000000207008,900000000000074008
165771000,Coombs test - anti-human globulin (procedure),20020131,1,900000000000207008,900000000000074008
363783003,Rh blood group typing (procedure),20020131,1,900000000000207008,900000000000074008
359828005,"Cytopathology, review of slides and report, fluids, washings or brushings, by physician (procedure)",20020131,1,900000000000207008,900000000000074008
359825008,"Cytopathology, review of bronchioalveolar lavage specimen (procedure)",20020131,1,900000000000207008,900000000000074008
359849006,Thyroxine/thyroxine binding globulin ratio (procedure),20020131,1,900000000000207008,900000000000074008
310540006,Eosinophil percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
312404004,Antenatal blood tests (procedure),20020131,1,900000000000207008,900000000000074008
312461009,Heterozygous SS genotype determination (procedure),20020131,1,900000000000207008,900000000000074008
312460005,Homozygous SS genotype determination (procedure),20020131,1,900000000000207008,900000000000074008
312459000,Hemoglobin S genotype determination (procedure),20020131,1,900000000000207008,900000000000074008
315188003,Saturation of iron binding capacity (procedure),20020131,1,900000000000207008,900000000000074008
300590001,Red blood cell enzyme activity measurement (procedure),20020131,1,900000000000207008,900000000000074008
313233005,Red cell hemoglobin S estimation (procedure),20020131,1,900000000000207008,900000000000074008
313597007,Factor VIII von Willebrand factor ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
313596003,Factor IX related antigen measurement (procedure),20020131,1,900000000000207008,900000000000074008
302792004,Sperm count (procedure),20020131,1,900000000000207008,900000000000074008
302763003,Hemoglobin variant test (procedure),20020131,1,900000000000207008,900000000000074008
313478005,Promyelocyte percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
313995005,Hemoglobin A measurement (procedure),20020131,1,900000000000207008,900000000000074008
314072006,Hematology screening test (procedure),20020131,1,900000000000207008,900000000000074008
314090007,Sickle cell disease screening test (procedure),20020131,1,900000000000207008,900000000000074008
314089003,Thrombophilia screening test (procedure),20020131,1,900000000000207008,900000000000074008
314088006,Clotting screening test (procedure),20020131,1,900000000000207008,900000000000074008
313696009,Myelocyte percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
302560003,Determination of percentage differential white blood cells (procedure),20020131,1,900000000000207008,900000000000074008
313639004,Reticulocyte percent count (procedure),20020131,1,900000000000207008,900000000000074008
252052002,Evaluation of sperm viability (procedure),20020131,1,900000000000207008,900000000000074008
252054001,Sperm agglutination (procedure),20020131,1,900000000000207008,900000000000074008
252055000,Sperm immature germ cell count (procedure),20020131,1,900000000000207008,900000000000074008
252056004,Examination of sperm migration (swimup) (procedure),20020131,1,900000000000207008,900000000000074008
252057008,Semen measurement (procedure),20020131,1,900000000000207008,900000000000074008
252051009,Sperm examination - number of other cells (procedure),20020131,1,900000000000207008,900000000000074008
252048002,Determination of motile sperm percentage (procedure),20020131,1,900000000000207008,900000000000074008
252047007,Sperm measurement (procedure),20020131,1,900000000000207008,900000000000074008
252286002,Factor VIIIc inhibitor screening (procedure),20020131,1,900000000000207008,900000000000074008
252294009,Red blood cell test (procedure),20020131,1,900000000000207008,900000000000074008
252299004,Pyruvate kinase deficiency spot test (procedure),20020131,1,900000000000207008,900000000000074008
252300007,Schumm's test (procedure),20020131,1,900000000000207008,900000000000074008
252301006,Urinary hemosiderin detection (procedure),20020131,1,900000000000207008,900000000000074008
252302004,Acidified glycerol lysis test (procedure),20020131,1,900000000000207008,900000000000074008
252303009,Direct antiglobulin test using drug-sensitized red cells (procedure),20020131,1,900000000000207008,900000000000074008
252304003,Indirect antiglobulin test using drug-sensitized cells (procedure),20020131,1,900000000000207008,900000000000074008
252305002,White blood cell test (procedure),20020131,1,900000000000207008,900000000000074008
252306001,White blood cell cytochemistry (procedure),20020131,1,900000000000207008,900000000000074008
252281007,Extrinsic coagulation pathway screening (procedure),20020131,1,900000000000207008,900000000000074008
252279005,Correction study (procedure),20020131,1,900000000000207008,900000000000074008
252275004,Hematology test (procedure),20020131,1,900000000000207008,900000000000074008
252276003,Blood cell analysis (procedure),20020131,1,900000000000207008,900000000000074008
252278002,Coagulation pathway screening (procedure),20020131,1,900000000000207008,900000000000074008
252280008,Intrinsic coagulation pathway screening (procedure),20020131,1,900000000000207008,900000000000074008
252307005,White blood cell immunology (procedure),20020131,1,900000000000207008,900000000000074008
252309008,Lymphocyte surface immunoglobulin identification (procedure),20020131,1,900000000000207008,900000000000074008
252308000,Lymphocyte cytoplasmic immunoglobulin identification (procedure),20020131,1,900000000000207008,900000000000074008
252310003,White blood cell membrane marker identification (procedure),20020131,1,900000000000207008,900000000000074008
252311004,Non-cytochemical white blood cell test (procedure),20020131,1,900000000000207008,900000000000074008
252312006,Horse erythrocyte antigen test (procedure),20020131,1,900000000000207008,900000000000074008
252313001,White blood cell cytogenetic investigation (procedure),20020131,1,900000000000207008,900000000000074008
252314007,Blood transfusion test (procedure),20020131,1,900000000000207008,900000000000074008
252315008,Blood group antibody screening (procedure),20020131,1,900000000000207008,900000000000074008
252316009,Group and save (procedure),20020131,1,900000000000207008,900000000000074008
252317000,Antibody quantitation (procedure),20020131,1,900000000000207008,900000000000074008
251656001,Postcoital cervical mucus sperm count procedure (procedure),20020131,1,900000000000207008,900000000000074008
252928006,Sperm examination (procedure),20020131,1,900000000000207008,900000000000074008
252929003,Sperm microscopy (procedure),20020131,1,900000000000207008,900000000000074008
252930008,Sperm immobilization test (procedure),20020131,1,900000000000207008,900000000000074008
252416005,Histopathology test (procedure),20020131,1,900000000000207008,900000000000074008
250402006,Blood group antibody titer measurement (procedure),20020131,1,900000000000207008,900000000000074008
250403001,Blood group antibody concentration measurement (procedure),20020131,1,900000000000207008,900000000000074008
250404007,Blood compatibility test (procedure),20020131,1,900000000000207008,900000000000074008
250407000,Determination of anti-D suitability (procedure),20020131,1,900000000000207008,900000000000074008
250501001,Evaluation of semen fertility (procedure),20020131,1,900000000000207008,900000000000074008
250502008,Examination of semen constituents (procedure),20020131,1,900000000000207008,900000000000074008
250379004,Rh system antigen type determination (procedure),20020131,1,900000000000207008,900000000000074008
250257006,Modified red blood cell osmotic fragility test (procedure),20020131,1,900000000000207008,900000000000074008
250260004,Evaluation of rate of hemolysis (procedure),20020131,1,900000000000207008,900000000000074008
250261000,Determination of amount of hemolysis (procedure),20020131,1,900000000000207008,900000000000074008
250273000,Evaluation of white blood cell age (procedure),20020131,1,900000000000207008,900000000000074008
250221001,Detection of hemoglobin (procedure),20020131,1,900000000000207008,900000000000074008
250222008,Globin chain ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
250231008,Packed cell volume measurement (procedure),20020131,1,900000000000207008,900000000000074008
250330007,Intrinsic coagulation pathway factor measurement (procedure),20020131,1,900000000000207008,900000000000074008
250337005,Contact factor measurement (procedure),20020131,1,900000000000207008,900000000000074008
250340005,Extrinsic coagulation pathway factor measurement (procedure),20020131,1,900000000000207008,900000000000074008
250360002,Anticoagulant control test (procedure),20020131,1,900000000000207008,900000000000074008
250361003,Heparin control test (procedure),20020131,1,900000000000207008,900000000000074008
250363000,Anti factor Xa measurement (procedure),20020131,1,900000000000207008,900000000000074008
250366008,Warfarin control test (procedure),20020131,1,900000000000207008,900000000000074008
250367004,British corrected ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
250368009,Thrombotest (procedure),20020131,1,900000000000207008,900000000000074008
250369001,Blood coagulation pathway antibody activity measurement (procedure),20020131,1,900000000000207008,900000000000074008
250370000,Lupus antibody activity measurement (procedure),20020131,1,900000000000207008,900000000000074008
250372008,Factor VIIIc inhibitor activity measurement (procedure),20020131,1,900000000000207008,900000000000074008
250378007,ABO antigen type determination (procedure),20020131,1,900000000000207008,900000000000074008
250326009,Platelet aggregation ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
250320003,Platelet release reaction test (procedure),20020131,1,900000000000207008,900000000000074008
250298004,Reversed neutrophil/lymphocyte ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
250300004,White blood cell enzyme activity measurement (procedure),20020131,1,900000000000207008,900000000000074008
250305009,White blood cell membrane antigen determination (procedure),20020131,1,900000000000207008,900000000000074008
250307001,White blood cell cytochemical reaction determination (procedure),20020131,1,900000000000207008,900000000000074008
250308006,Immunoglobulin chain concentration measurement (procedure),20020131,1,900000000000207008,900000000000074008
250313005,Platelet distribution width measurement (procedure),20020131,1,900000000000207008,900000000000074008
250314004,Platelet hematocrit measurement (procedure),20020131,1,900000000000207008,900000000000074008
250318001,Evaluation of platelet metabolism (procedure),20020131,1,900000000000207008,900000000000074008
250208008,Blood hematinic activity measurement (procedure),20020131,1,900000000000207008,900000000000074008
275304009,Ferning - cervical test (procedure),20020131,1,900000000000207008,900000000000074008
278035005,Contact factor screening test (procedure),20020131,1,900000000000207008,900000000000074008
277453009,Intrinsic coagulation factor assay (procedure),20020131,1,900000000000207008,900000000000074008
277755001,Anti-sperm antibody test (procedure),20020131,1,900000000000207008,900000000000074008
271339000,Galactose-1-phosphate uridyl transferase test (procedure),20020131,1,900000000000207008,900000000000074008
271357004,Evaluation of bone marrow myeloid cells (procedure),20020131,1,900000000000207008,900000000000074008
271358009,Evaluation of bone marrow: foreign cells (procedure),20020131,1,900000000000207008,900000000000074008
271359001,Evaluation of bone marrow megakaryocytes (procedure),20020131,1,900000000000207008,900000000000074008
271276000,Semen pH measurement (procedure),20020131,1,900000000000207008,900000000000074008
271041005,Smear cell percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271026005,Hemoglobin level estimation (procedure),20020131,1,900000000000207008,900000000000074008
271033005,Plasma volume measurement (procedure),20020131,1,900000000000207008,900000000000074008
271035003,Neutrophil percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271036002,Lymphocyte percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271037006,Monocyte percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271038001,Basophil percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271039009,Metamyelocyte percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271040006,Blast cell percent differential count (procedure),20020131,1,900000000000207008,900000000000074008
271215008,Plasma free/total protein S ratio measurement (procedure),20020131,1,900000000000207008,900000000000074008
269820002,Serum iron tests (procedure),20020131,1,900000000000207008,900000000000074008
269822005,Hemoglobin A2 measurement (procedure),20020131,1,900000000000207008,900000000000074008
269826008,ABO blood grouping (procedure),20020131,1,900000000000207008,900000000000074008
269831005,Infectious mononucleosis test (procedure),20020131,1,900000000000207008,900000000000074008
269819008,Factor VIII assay (procedure),20020131,1,900000000000207008,900000000000074008
269907001,Sperm count - number/cc (procedure),20020131,1,900000000000207008,900000000000074008
269910008,Evaluation of bone marrow erythropoiesis (procedure),20020131,1,900000000000207008,900000000000074008
270922003,Unclassified cells (procedure),20020131,1,900000000000207008,900000000000074008
270925001,Percentage cell count (procedure),20020131,1,900000000000207008,900000000000074008
270029009,Determination of total normal and motile sperm (procedure),20020131,1,900000000000207008,900000000000074008
43292009,"Compatibility test, crossmatch, complete standard technique, includes typing and antibody screening of red blood cells (procedure)",20020131,1,900000000000207008,900000000000074008
43782000,Organ or system related test (procedure),20020131,1,900000000000207008,900000000000074008
43600003,Tubeless gastric analysis and measurement (procedure),20020131,1,900000000000207008,900000000000074008
42862001,Sperm evaluation by hamster penetration test (procedure),20020131,1,900000000000207008,900000000000074008
43222004,Test kit method (procedure),20020131,1,900000000000207008,900000000000074008
43789009,Complete blood count without differential (procedure),20020131,1,900000000000207008,900000000000074008
44608003,Blood group typing (procedure),20020131,1,900000000000207008,900000000000074008
44190001,White blood cell morphology (procedure),20020131,1,900000000000207008,900000000000074008
41206009,"Antibody elution, alcohol (procedure)",20020131,1,900000000000207008,900000000000074008
41487004,"Fibrin split products, protamine sulfate assay (procedure)",20020131,1,900000000000207008,900000000000074008
41068000,"Fibrin split products, hemagglutination inhibition microtiter assay (procedure)",20020131,1,900000000000207008,900000000000074008
42396003,White blood cell estimate (procedure),20020131,1,900000000000207008,900000000000074008
42313005,Plasma recalcification time (procedure),20020131,1,900000000000207008,900000000000074008
42307001,"Antibody elution, heat (procedure)",20020131,1,900000000000207008,900000000000074008
42525009,"Partial thromboplastin time, activated (procedure)",20020131,1,900000000000207008,900000000000074008
41874004,Paracoagulation test (procedure),20020131,1,900000000000207008,900000000000074008
41902000,Major crossmatch (procedure),20020131,1,900000000000207008,900000000000074008
41824001,Qualitative measurement of urobilin in urine (procedure),20020131,1,900000000000207008,900000000000074008
41833004,Activated protein C resistance assay (procedure),20020131,1,900000000000207008,900000000000074008
42106004,Capillary fragility test (procedure),20020131,1,900000000000207008,900000000000074008
47412009,Preparation of packed red blood cells (procedure),20020131,1,900000000000207008,900000000000074008
47815000,Lymphocyte storage (procedure),20020131,1,900000000000207008,900000000000074008
47615003,"Urinalysis, acetone or ketone bodies measurement (procedure)",20020131,1,900000000000207008,900000000000074008
47043008,"Osmotic fragility, incubated (procedure)",20020131,1,900000000000207008,900000000000074008
48716005,"Lymphocyte storage, liquid nitrogen (procedure)",20020131,1,900000000000207008,900000000000074008
48627002,"Protein C, assay (procedure)",20020131,1,900000000000207008,900000000000073002
48684007,Pharmacokinetic study (procedure),20020131,1,900000000000207008,900000000000074008
48157005,"Compatibility test, crossmatch, screening for compatible unit, antiglobulin technique (procedure)",20020131,1,900000000000207008,900000000000074008
45400006,"Reagent red blood cell, freeze, liquid nitrogen (procedure)",20020131,1,900000000000207008,900000000000074008
45745006,"Alkaline phosphatase stain method, blood or bone marrow (procedure)",20020131,1,900000000000207008,900000000000074008
45295008,Urine dilution test (procedure),20020131,1,900000000000207008,900000000000074008
46035008,"Special hematology procedure, explain by report (procedure)",20020131,1,900000000000207008,900000000000074008
35382002,Frozen blood thawing and processing (procedure),20020131,1,900000000000207008,900000000000074008
35435005,"Antibody absorption, red blood cell, cold with autoabsorption (procedure)",20020131,1,900000000000207008,900000000000074008
36056007,Factor XIII inhibitor assay (procedure),20020131,1,900000000000207008,900000000000074008
35880001,"Antibody elution, ether (procedure)",20020131,1,900000000000207008,900000000000074008
33468001,Hematology procedure (procedure),20020131,1,900000000000207008,900000000000074008
33353001,Food analysis (procedure),20020131,1,900000000000207008,900000000000074008
34035008,Partial thromboplastin time substituted test (procedure),20020131,1,900000000000207008,900000000000074008
33923000,"Routine stain, blood or bone marrow (procedure)",20020131,1,900000000000207008,900000000000074008
39613004,"Non-specific esterase stain method, blood or bone marrow (procedure)",20020131,1,900000000000207008,900000000000074008
38677001,"Protein C, antigenic assay (procedure)",20020131,1,900000000000207008,900000000000074008
38759002,Saliva secretor studies (procedure),20020131,1,900000000000207008,900000000000074008
39762009,"Calcium, urine, qualitative (procedure)",20020131,1,900000000000207008,900000000000074008
40166005,Blood group typing Rho(D) (procedure),20020131,1,900000000000207008,900000000000074008
37254006,Mean corpuscular hemoglobin concentration determination (procedure),20020131,1,900000000000207008,900000000000074008
37954002,Lupus erythematosus cell preparation (procedure),20020131,1,900000000000207008,900000000000074008
59985005,Bone marrow staining and interpretation (procedure),20020131,1,900000000000207008,900000000000074008
59254005,Water analysis (procedure),20020131,1,900000000000207008,900000000000074008
59524001,Blood bank procedure (procedure),20020131,1,900000000000207008,900000000000074008
59424003,Preparation of enzyme treated pooled reagent red blood cells (procedure),20020131,1,900000000000207008,900000000000074008
59500009,"Leukocyte poor blood preparation, nylon filter (procedure)",20020131,1,900000000000207008,900000000000074008
60752001,"Parasite detection, blood (procedure)",20020131,1,900000000000207008,900000000000074008
60864000,Autopsy review for conference (procedure),20020131,1,900000000000207008,900000000000074008
60923009,Cell count of synovial fluid (procedure),20020131,1,900000000000207008,900000000000074008
60218003,"Urinalysis, protein, qualitative (procedure)",20020131,1,900000000000207008,900000000000074008
57932006,"Peroxidase stain method, blood or bone marrow (procedure)",20020131,1,900000000000207008,900000000000074008
56960002,"Coagulation time, HAREM test (procedure)",20020131,1,900000000000207008,900000000000074008
57399005,Plasminogen assay (procedure),20020131,1,900000000000207008,900000000000073002
57425007,"Leukocyte poor blood preparation, invert-spin (procedure)",20020131,1,900000000000207008,900000000000074008
57347008,Clotting test with substitution (procedure),20020131,1,900000000000207008,900000000000074008
57242004,"Cytopathology, screening of smear, routine, genital source, by cytotechnologist (procedure)",20020131,1,900000000000207008,900000000000074008
58543006,Plasminogen activator inhibitor assay (procedure),20020131,1,900000000000207008,900000000000073002
58059003,Washing red blood cells for transfusion (procedure),20020131,1,900000000000207008,900000000000074008
58448000,"Lyophilized coagulation concentrate, reconstitution (procedure)",20020131,1,900000000000207008,900000000000074008
63351009,von Willebrand factor multimer assay (procedure),20020131,1,900000000000207008,900000000000074008
63300003,Lupus anticoagulant assay (procedure),20020131,1,900000000000207008,900000000000074008
63400002,"Blood donor accounting, clerical (procedure)",20020131,1,900000000000207008,900000000000074008
64108007,Blood unit processing (procedure),20020131,1,900000000000207008,900000000000074008
64836000,Blood in gastric contents measurement (procedure),20020131,1,900000000000207008,900000000000074008
64676008,Platelet aggregation with thrombin test (procedure),20020131,1,900000000000207008,900000000000074008
64528004,Platelet aggregation with drug test (procedure),20020131,1,900000000000207008,900000000000074008
61805007,"Hemolysin detection, cold, biphasic (procedure)",20020131,1,900000000000207008,900000000000074008
61943006,Red blood cell antibody detection with albumin (procedure),20020131,1,900000000000207008,900000000000074008
61338009,"Alpha naphthyl acetate stain method, blood or bone marrow (procedure)",20020131,1,900000000000207008,900000000000074008
61431004,"Hemolysin detection, ABO (procedure)",20020131,1,900000000000207008,900000000000074008
62968005,Seminal fluid detection by acid phosphatase method (procedure),20020131,1,900000000000207008,900000000000074008
62594005,"Reagent red blood cell, freeze, glycerol (procedure)",20020131,1,900000000000207008,900000000000074008
62381009,Water load test (procedure),20020131,1,900000000000207008,900000000000074008
62454005,"Fibrin split products, immunoelectrophoresis (procedure)",20020131,1,900000000000207008,900000000000074008
51587007,"Bleeding time, template (procedure)",20020131,1,900000000000207008,900000000000074008
51422001,Platelet aggregation with epinephrine test (procedure),20020131,1,900000000000207008,900000000000074008
51481005,"Antibody identification, red blood cell (procedure)",20020131,1,900000000000207008,900000000000074008
52744009,Cytochemical test (procedure),20020131,1,900000000000207008,900000000000074008
52067000,"Thromboplastin generation test, Biggs-Douglas (procedure)",20020131,1,900000000000207008,900000000000074008
52036002,Partial thromboplastin time inhibition test (procedure),20020131,1,900000000000207008,900000000000074008
51949007,Preparation and centrifugation of packed red blood cells (procedure),20020131,1,900000000000207008,900000000000074008
52391000,Hemolysin detection (procedure),20020131,1,900000000000207008,900000000000074008
49790006,Blood group typing A (procedure),20020131,1,900000000000207008,900000000000074008
49151003,Clotting factor II assay (procedure),20020131,1,900000000000207008,900000000000074008
50631004,"Clot retraction, quantitative (procedure)",20020131,1,900000000000207008,900000000000074008
55548003,"Prothrombin consumption time, substituted (procedure)",20020131,1,900000000000207008,900000000000074008
55511007,"Rapid urine screening test, enzyme tube test (procedure)",20020131,1,900000000000207008,900000000000074008
55165001,"Antibody identification, red blood cell antibody panel, cold (procedure)",20020131,1,900000000000207008,900000000000074008
55304007,Red blood cell histogram evaluation (procedure),20020131,1,900000000000207008,900000000000074008
56584004,"Semen analysis, motility and count (procedure)",20020131,1,900000000000207008,900000000000074008
56503007,"Antibody identification, platelet antibody (procedure)",20020131,1,900000000000207008,900000000000074008
56880000,"Ferric chloride test, urine (procedure)",20020131,1,900000000000207008,900000000000074008
56027003,Thromboelastography (procedure),20020131,1,900000000000207008,900000000000074008
56326001,Thromboplastin generation test with substitution (procedure),20020131,1,900000000000207008,900000000000074008
56274004,Cryoprecipitate thawing and pooling (procedure),20020131,1,900000000000207008,900000000000074008
53643002,"Blood coagulation panel, disseminated intravascular coagulation (procedure)",20020131,1,900000000000207008,900000000000074008
53531008,"Antibody identification, red blood cell, albumin and anti-human globulin (procedure)",20020131,1,900000000000207008,900000000000074008
