id,label,effectiveTime,active,moduleId,definitionStatusId
216665008,Accidental poisoning by oil colors (disorder),20020131,1,900000000000207008,900000000000074008
214600002,Tinea profunda (disorder),20020131,1,900000000000207008,900000000000074008
216666009,Accidental poisoning by non-lead paints (disorder),20020131,1,900000000000207008,900000000000074008
216671002,Accidental poisoning caused by petroleum solvent (disorder),20020131,1,900000000000207008,900000000000074008
216667000,Accidental poisoning by white washes (disorder),20020131,1,900000000000207008,900000000000074008
216821002,Accidental poisoning by liquefied petroleum gas distributed through pipes (disorder),20020131,1,900000000000207008,900000000000074008
216822009,Accidental poisoning by piped natural gas (disorder),20020131,1,900000000000207008,900000000000074008
216825006,Accidental poisoning caused by liquefied petroleum gas distributed in mobile containers (disorder),20020131,1,900000000000207008,900000000000074008
216831009,Accidental poisoning by water gas (disorder),20020131,1,900000000000207008,900000000000074008
216836004,Accidental poisoning by motor vehicle exhaust gas (disorder),20020131,1,900000000000207008,900000000000074008
216837008,Accidental poisoning by exhaust gas from stationary farm tractor (disorder),20020131,1,900000000000207008,900000000000074008
216838003,Accidental poisoning by exhaust gas from gas engine (disorder),20020131,1,900000000000207008,900000000000074008
216839006,Accidental poisoning by exhaust gas from motor pump (disorder),20020131,1,900000000000207008,900000000000074008
216840008,Accidental poisoning by exhaust gas from stationary motor vehicle (disorder),20020131,1,900000000000207008,900000000000074008
216843005,Accidental poisoning caused by carbon monoxide from incomplete combustion of coal in domestic stove or fireplace (disorder),20020131,1,900000000000207008,900000000000074008
216845003,Accidental poisoning caused by carbon monoxide from incomplete combustion of coke in domestic stove or fireplace (disorder),20020131,1,900000000000207008,900000000000074008
216846002,Accidental poisoning caused by carbon monoxide from incomplete combustion of wood in domestic stove or fireplace (disorder),20020131,1,900000000000207008,900000000000074008
216847006,Accidental poisoning caused by carbon monoxide from incomplete combustion of kerosene or paraffin in domestic stove or fireplace (disorder),20020131,1,900000000000207008,900000000000074008
216850009,Accidental poisoning caused by carbon monoxide from blast furnace gas (disorder),20020131,1,900000000000207008,900000000000074008
216851008,Accidental poisoning caused by carbon monoxide from kiln vapor (disorder),20020131,1,900000000000207008,900000000000074008
216852001,Accidental poisoning caused by carbon monoxide from incomplete combustion of fuels in industrial use (disorder),20020131,1,900000000000207008,900000000000074008
216819007,Accidental poisoning by carbon monoxide from incomplete combustion of piped gas (disorder),20020131,1,900000000000207008,900000000000074008
216818004,Accidental poisoning by gas distributed by pipeline (disorder),20020131,1,900000000000207008,900000000000074008
216812003,Accidental poisoning by glues (disorder),20020131,1,900000000000207008,900000000000074008
216677003,Accidental poisoning caused by antiknock additives to petroleum (disorder),20020131,1,900000000000207008,900000000000074008
216678008,Accidental poisoning caused by gas oil (disorder),20020131,1,900000000000207008,900000000000074008
216683000,Accidental poisoning caused by petroleum solid (disorder),20020131,1,900000000000207008,900000000000074008
216718005,Accidental poisoning caused by insecticide of kerosene compound (disorder),20020131,1,900000000000207008,900000000000074008
216725003,Accidental poisoning by mixtures of herbicides with plant foods and fertilizers (disorder),20020131,1,900000000000207008,900000000000074008
216729009,Accidental poisoning by organic mercurials (disorder),20020131,1,900000000000207008,900000000000074008
216761008,Accidental poisoning from foodstuffs and poisonous plants (disorder),20020131,1,900000000000207008,900000000000074008
216763006,Accidental poisoning from shellfish (disorder),20020131,1,900000000000207008,900000000000074008
216770006,Accidental poisoning from mushrooms and other fungi (disorder),20020131,1,900000000000207008,900000000000074008
216782002,Accidental poisoning by mercury and/or mercury compound and/or mercury fumes (event),20020131,1,900000000000207008,900000000000074008
216784001,Accidental poisoning by mercury compounds (event),20020131,1,900000000000207008,900000000000074008
216785000,Accidental poisoning by mercury fumes (event),20020131,1,900000000000207008,900000000000074008
216804006,Accidental poisoning by nickel compounds (event),20020131,1,900000000000207008,900000000000074008
216805007,Accidental poisoning by thallium compounds (event),20020131,1,900000000000207008,900000000000074008
216811005,Accidental poisoning by glues and adhesives (disorder),20020131,1,900000000000207008,900000000000074008
216815001,Accidental poisoning by cosmetics (disorder),20020131,1,900000000000207008,900000000000074008
217341008,Xanthoma diabeticorum (disorder),20020131,1,900000000000207008,900000000000074008
205808005,Congenital malformation syndromes associated with short stature (disorder),20020131,1,900000000000207008,900000000000074008
206598002,Relapsing fever of Southwest United States AND/OR Mexico (disorder),20020131,1,900000000000207008,900000000000074008
205506004,Craniodiaphyseal dysplasia (disorder),20020131,1,900000000000207008,900000000000074008
214503008,Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion (disorder),20020131,1,900000000000207008,900000000000074008
214504002,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, driver of motor vehicle injured (disorder)",20020131,1,900000000000207008,900000000000074008
214505001,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, passenger of motor vehicle injured (disorder)",20020131,1,900000000000207008,900000000000074008
214507009,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, motor cyclist injured (disorder)",20020131,1,900000000000207008,900000000000074008
214508004,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, passenger on motor cycle injured (disorder)",20020131,1,900000000000207008,900000000000074008
214509007,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, occupant of tram injured (disorder)",20020131,1,900000000000207008,900000000000074008
214510002,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, rider of animal or occupant of animal-drawn vehicle injured (disorder)",20020131,1,900000000000207008,900000000000074008
214511003,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, pedal cyclist injured (disorder)",20020131,1,900000000000207008,900000000000074008
214512005,"Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, pedestrian injured (disorder)",20020131,1,900000000000207008,900000000000074008
209516003,Relapsing fever of North Africa (disorder),20020131,1,900000000000207008,900000000000074008
212953005,Decompression sickness type I (disorder),20020131,1,900000000000207008,900000000000074008
212954004,Decompression sickness type II (disorder),20020131,1,900000000000207008,900000000000074008
212966005,Effects of hunger (disorder),20020131,1,900000000000207008,900000000000074008
212968006,Starvation (disorder),20020131,1,900000000000207008,900000000000074008
212783005,Dietetic poisoning (navigational concept),20020131,1,900000000000207008,900000000000074008
241838006,Household product causing toxic effect (navigational concept),20020131,1,900000000000207008,900000000000074008
241846007,Bathroom cleaning material causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241856006,Dry cleaning fluid causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241915007,Battery causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241916008,Button battery causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241917004,Dry battery contents causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241927005,Pet animal-care product causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241928000,Aquarium or pond product causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241909007,Shoe care product causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241908004,Adhesive stick causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241906000,Solid adhesive causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241860009,Condensation trap causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241864000,Cosmetic product causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241866003,Photocopier toner causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241868002,Decorative product causing toxic effect (navigational concept),20020131,1,900000000000207008,900000000000074008
241870006,Aerosol paint causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
241871005,Liquid paint causing toxic effect (disorder),20020131,1,900000000000207008,900000000000074008
