id,label,effectiveTime,active,moduleId,definitionStatusId
228850003,Total reference air kerma (observable entity),20020131,1,900000000000207008,900000000000074008
228851004,Reference point dose (observable entity),20020131,1,900000000000207008,900000000000074008
228852006,Nominal uterine body dose (observable entity),20020131,1,900000000000207008,900000000000074008
228853001,Radiation treating distance (observable entity),20020131,1,900000000000207008,900000000000074008
228854007,Radionuclide therapy parameters (observable entity),20020131,1,900000000000207008,900000000000074008
228855008,Radionuclide source activity (observable entity),20020131,1,900000000000207008,900000000000074008
228856009,Radionuclide dose (observable entity),20020131,1,900000000000207008,900000000000074008
228857000,Radionuclide uptake (observable entity),20020131,1,900000000000207008,900000000000074008
228858005,Pre-treatment uptake (observable entity),20020131,1,900000000000207008,900000000000074008
228859002,Radiation therapy observable (observable entity),20020131,1,900000000000207008,900000000000074008
228860007,Nominal standard dose (observable entity),20020131,1,900000000000207008,900000000000074008
228843002,Thickness of surface bolus (observable entity),20020131,1,900000000000207008,900000000000074008
228861006,Number of radiotherapy applications (observable entity),20020131,1,900000000000207008,900000000000074008
228842007,Thickness of cutout (observable entity),20020131,1,900000000000207008,900000000000074008
228840004,Radiotherapy beam modifier dimensions (observable entity),20020131,1,900000000000207008,900000000000074008
228823008,Reduced focus skin distance (observable entity),20020131,1,900000000000207008,900000000000074008
228824002,Source axis distance (observable entity),20020131,1,900000000000207008,900000000000074008
228825001,External beam radiation therapy pin height (observable entity),20020131,1,900000000000207008,900000000000074008
228826000,External beam radiation therapy height above couch (observable entity),20020131,1,900000000000207008,900000000000074008
228827009,Isocenter couch distance (observable entity),20020131,1,900000000000207008,900000000000074008
228828004,External beam radiation therapy setup angles (observable entity),20020131,1,900000000000207008,900000000000074008
228829007,Gantry angle (observable entity),20020131,1,900000000000207008,900000000000074008
228830002,Tilt angle (observable entity),20020131,1,900000000000207008,900000000000074008
228831003,Tangential angle (observable entity),20020131,1,900000000000207008,900000000000074008
228832005,Couch angle (observable entity),20020131,1,900000000000207008,900000000000074008
228833000,Jaw angle (observable entity),20020131,1,900000000000207008,900000000000074008
228834006,Beam angle (observable entity),20020131,1,900000000000207008,900000000000074008
228835007,Wedge angle (observable entity),20020131,1,900000000000207008,900000000000074008
228836008,Hinge angle (observable entity),20020131,1,900000000000207008,900000000000074008
228837004,Rotation external beam radiation therapy parameters (observable entity),20020131,1,900000000000207008,900000000000074008
228838009,Number of arcs (observable entity),20020131,1,900000000000207008,900000000000074008
228839001,Number of centers (observable entity),20020131,1,900000000000207008,900000000000074008
228841000,Thickness of block (observable entity),20020131,1,900000000000207008,900000000000074008
228822003,Extended focus skin distance (observable entity),20020131,1,900000000000207008,900000000000074008
228862004,Number of fractions (observable entity),20020131,1,900000000000207008,900000000000074008
228863009,Number of exposures (observable entity),20020131,1,900000000000207008,900000000000074008
228865002,Brachytherapy source activity (observable entity),20020131,1,900000000000207008,900000000000074008
228867005,High dose rate brachytherapy (observable entity),20020131,1,900000000000207008,900000000000074008
228868000,Low dose rate brachytherapy (observable entity),20020131,1,900000000000207008,900000000000074008
228821005,Standard focus skin distance (observable entity),20020131,1,900000000000207008,900000000000074008
228819000,External beam radiation therapy setup distances (observable entity),20020131,1,900000000000207008,900000000000074008
228820006,Source skin distance (observable entity),20020131,1,900000000000207008,900000000000074008
228779000,Radiotherapy parameter (observable entity),20020131,1,900000000000207008,900000000000074008
228802002,Length of external beam radiation therapy beam (observable entity),20020131,1,900000000000207008,900000000000074008
228803007,External beam radiation therapy dose parameters (observable entity),20020131,1,900000000000207008,900000000000074008
228804001,External beam radiation therapy radiation dose specification (observable entity),20020131,1,900000000000207008,900000000000074008
228805000,Maximum radiation target dose (observable entity),20020131,1,900000000000207008,900000000000074008
228807008,Minimum radiation target dose (observable entity),20020131,1,900000000000207008,900000000000074008
228808003,Modal radiation target dose (observable entity),20020131,1,900000000000207008,900000000000074008
228809006,Mean radiation target dose (observable entity),20020131,1,900000000000207008,900000000000074008
228810001,Maximum radiation tissue dose (observable entity),20020131,1,900000000000207008,900000000000074008
228811002,Target radiation absorbed dose (observable entity),20020131,1,900000000000207008,900000000000074008
228812009,Critical radiation tissue dose (observable entity),20020131,1,900000000000207008,900000000000074008
228813004,Intersection radiation dose (observable entity),20020131,1,900000000000207008,900000000000074008
228814005,Mid-plane radiation dose (observable entity),20020131,1,900000000000207008,900000000000074008
228815006,Incident radiation dose (observable entity),20020131,1,900000000000207008,900000000000074008
228816007,Percentage depth dose (observable entity),20020131,1,900000000000207008,900000000000074008
228817003,External beam radiation therapy monitor units (observable entity),20020131,1,900000000000207008,900000000000074008
228818008,External beam radiation therapy setup parameters (observable entity),20020131,1,900000000000207008,900000000000074008
228801009,Width of external beam radiation therapy beam (observable entity),20020131,1,900000000000207008,900000000000074008
228800005,Depth of external beam radiation therapy beam (observable entity),20020131,1,900000000000207008,900000000000074008
228798003,Diameter of irradiated volume (observable entity),20020131,1,900000000000207008,900000000000074008
228780002,External beam radiation therapy treatment parameters (observable entity),20020131,1,900000000000207008,900000000000074008
228781003,External beam radiation therapy beam energy (observable entity),20020131,1,900000000000207008,900000000000074008
228782005,Radiation half-value thickness (observable entity),20020131,1,900000000000207008,900000000000074008
228784006,External beam radiation therapy dose rate (observable entity),20020131,1,900000000000207008,900000000000074008
228788009,Field separation (observable entity),20020131,1,900000000000207008,900000000000074008
228789001,External beam radiation therapy volume parameters (observable entity),20020131,1,900000000000207008,900000000000074008
228790005,Irradiated volume (observable entity),20020131,1,900000000000207008,900000000000074008
228791009,Gross tumor volume (observable entity),20020131,1,900000000000207008,900000000000074008
228792002,Clinical target volume (observable entity),20020131,1,900000000000207008,900000000000074008
228793007,Planning target volume (observable entity),20020131,1,900000000000207008,900000000000074008
228794001,Irradiated volume dimensions (observable entity),20020131,1,900000000000207008,900000000000074008
228795000,Depth of irradiated volume (observable entity),20020131,1,900000000000207008,900000000000074008
228796004,Width of irradiated volume (observable entity),20020131,1,900000000000207008,900000000000074008
228797008,Length of irradiated volume (observable entity),20020131,1,900000000000207008,900000000000074008
228799006,External beam radiation therapy beam dimensions (observable entity),20020131,1,900000000000207008,900000000000074008
228272008,Health-related behavior (observable entity),20020131,1,900000000000207008,900000000000074008
228283004,Drinking environment (observable entity),20020131,1,900000000000207008,900000000000074008
228282009,Drinking habits (observable entity),20020131,1,900000000000207008,900000000000074008
228328008,Age at starting drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228329000,Time since stopped drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228330005,Total time drunk alcohol (observable entity),20020131,1,900000000000207008,900000000000074008
228331009,Priority of drink-related activities (observable entity),20020131,1,900000000000207008,900000000000074008
228296003,Company when drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228308009,Pattern of drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228309001,Pattern of drinking through day (observable entity),20020131,1,900000000000207008,900000000000074008
228311005,Pattern of alcohol consumption through week (observable entity),20020131,1,900000000000207008,900000000000074008
228163007,Receipt of benefit status (observable entity),20020131,1,900000000000207008,900000000000074008
228338003,Ability to control drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228466005,Commitment to sexual relationship (observable entity),20020131,1,900000000000207008,900000000000074008
228470002,Orientation of sexual relationship (observable entity),20020131,1,900000000000207008,900000000000074008
228473000,Duration of sexual relationship (observable entity),20020131,1,900000000000207008,900000000000074008
228476008,Use of protection for sex (observable entity),20020131,1,900000000000207008,900000000000074008
228465009,Sexual relationship details (observable entity),20020131,1,900000000000207008,900000000000074008
228464008,Number of sexual partners in past 5 years (observable entity),20020131,1,900000000000207008,900000000000074008
228462007,Total number of sexual partners ever (observable entity),20020131,1,900000000000207008,900000000000074008
228449008,Frequency of exercise (observable entity),20020131,1,900000000000207008,900000000000074008
228450008,Time spent exercising (observable entity),20020131,1,900000000000207008,900000000000074008
228454004,Frequency of sex (observable entity),20020131,1,900000000000207008,900000000000074008
228455003,Time since stopped being sexually active (observable entity),20020131,1,900000000000207008,900000000000074008
228456002,Age became sexually active (observable entity),20020131,1,900000000000207008,900000000000074008
228457006,Total time sexually active (observable entity),20020131,1,900000000000207008,900000000000074008
228458001,Number of sexual partners (observable entity),20020131,1,900000000000207008,900000000000074008
228459009,Number of current sexual partners (observable entity),20020131,1,900000000000207008,900000000000074008
228463002,Number of sexual partners in past year (observable entity),20020131,1,900000000000207008,900000000000074008
228489002,Snuff use (observable entity),20020131,1,900000000000207008,900000000000074008
228519008,Frequency of chewing tobacco (observable entity),20020131,1,900000000000207008,900000000000074008
228520002,Time since stopped chewing tobacco (observable entity),20020131,1,900000000000207008,900000000000074008
228521003,Total time chewed tobacco (observable entity),20020131,1,900000000000207008,900000000000074008
228522005,Age at starting chewing tobacco (observable entity),20020131,1,900000000000207008,900000000000074008
228510007,Chewed tobacco consumption (observable entity),20020131,1,900000000000207008,900000000000074008
228508005,Age at starting moist tobacco use (observable entity),20020131,1,900000000000207008,900000000000074008
228490006,Snuff consumption (observable entity),20020131,1,900000000000207008,900000000000074008
228495001,Frequency of snuff use (observable entity),20020131,1,900000000000207008,900000000000074008
228496000,Time since stopped snuff use (observable entity),20020131,1,900000000000207008,900000000000074008
228497009,Total time snuff used (observable entity),20020131,1,900000000000207008,900000000000074008
228498004,Age at starting snuff use (observable entity),20020131,1,900000000000207008,900000000000074008
228500003,Moist tobacco consumption (observable entity),20020131,1,900000000000207008,900000000000074008
228505008,Frequency of moist tobacco use (observable entity),20020131,1,900000000000207008,900000000000074008
228506009,Time since stopped using moist tobacco (observable entity),20020131,1,900000000000207008,900000000000074008
228507000,Total time moist tobacco used (observable entity),20020131,1,900000000000207008,900000000000074008
228360000,Attitude to drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228345003,Use of stratagems to control drinking (observable entity),20020131,1,900000000000207008,900000000000074008
228349009,Tolerance to alcohol (observable entity),20020131,1,900000000000207008,900000000000074008
228421001,Time devoted to drug-related activities (observable entity),20020131,1,900000000000207008,900000000000074008
228422008,Time spent obtaining drugs (observable entity),20020131,1,900000000000207008,900000000000074008
228423003,Time spent taking drugs (observable entity),20020131,1,900000000000207008,900000000000074008
228424009,Time spent recovering from drugs (observable entity),20020131,1,900000000000207008,900000000000074008
228425005,Routine of drug-related activities (observable entity),20020131,1,900000000000207008,900000000000074008
228429004,Drug-related rituals (observable entity),20020131,1,900000000000207008,900000000000074008
228432001,Drug tolerance (observable entity),20020131,1,900000000000207008,900000000000074008
228413007,Age at starting drug misuse (observable entity),20020131,1,900000000000207008,900000000000074008
228390007,Frequency of drug misuse (observable entity),20020131,1,900000000000207008,900000000000074008
228391006,Drug injection behavior (observable entity),20020131,1,900000000000207008,900000000000074008
228394003,Drug injecting equipment hygiene (observable entity),20020131,1,900000000000207008,900000000000074008
228401002,Cleaning of drug injection equipment (observable entity),20020131,1,900000000000207008,900000000000074008
228411009,Time since stopped drug misuse (observable entity),20020131,1,900000000000207008,900000000000074008
228412002,Total time drugs misused (observable entity),20020131,1,900000000000207008,900000000000074008
228415000,Priority of drug-related activities (observable entity),20020131,1,900000000000207008,900000000000074008
225972001,Ability to maintain self-esteem (observable entity),20020131,1,900000000000207008,900000000000074008
225898008,Position of artificial lens (observable entity),20020131,1,900000000000207008,900000000000074008
225900005,Ability to control behavior (observable entity),20020131,1,900000000000207008,900000000000074008
225854008,Adherence to rules and boundaries (observable entity),20020131,1,900000000000207008,900000000000074008
225904001,Ability to prevent undesirable behavior (observable entity),20020131,1,900000000000207008,900000000000074008
225908003,Pain score (observable entity),20020131,1,900000000000207008,900000000000074008
225918008,Conversation content (observable entity),20020131,1,900000000000207008,900000000000074008
185975009,Hospital reference number (observable entity),20020131,1,900000000000207008,900000000000074008
185980000,Date records held from (observable entity),20020131,1,900000000000207008,900000000000074008
186034007,Ethnicity / related nationality data (observable entity),20020131,1,900000000000207008,900000000000074008
186063005,Power of attorney observable (observable entity),20020131,1,900000000000207008,900000000000074008
240258008,Limb length discrepancy (observable entity),20020131,1,900000000000207008,900000000000074008
243814003,Interpretation of findings (observable entity),20020131,1,900000000000207008,900000000000074008
229646000,Type of post-laryngectomy voice (observable entity),20020131,1,900000000000207008,900000000000074008
229024009,Behavior accompanying sex (observable entity),20020131,1,900000000000207008,900000000000074008
229226003,Wheelchair sport (qualifier value),20020131,1,900000000000207008,900000000000074008
229238007,Moving between two positions (observable entity),20020131,1,900000000000207008,900000000000074008
229257003,Active wrist movements (observable entity),20020131,1,900000000000207008,900000000000074008
229819007,Tobacco use and exposure (observable entity),20020131,1,900000000000207008,900000000000074008
229767007,Tripod grip (observable entity),20020131,1,900000000000207008,900000000000074008
128442000,Femoral artery pressure waveform (observable entity),20020131,1,900000000000207008,900000000000074008
128443005,Pulmonary arterial waveform (observable entity),20020131,1,900000000000207008,900000000000074008
128446002,Intra-arterial waveform (observable entity),20020131,1,900000000000207008,900000000000074008
128449009,Pulmonary artery wedge pressure waveform (observable entity),20020131,1,900000000000207008,900000000000074008
128452001,Pulmonary valve pullback pressure waveform (observable entity),20020131,1,900000000000207008,900000000000074008
129087001,Atrial effective refractory period (observable entity),20020131,1,900000000000207008,900000000000074008
129088006,Ventricular effective refractory period (observable entity),20020131,1,900000000000207008,900000000000074008
125680007,Marital status (observable entity),20020131,1,900000000000207008,900000000000074008
115598002,Consistency of specimen (observable entity),20020131,1,900000000000207008,900000000000074008
116335008,"Cartilage formation, function (observable entity)",20020131,1,900000000000207008,900000000000074008
170967006,Prognosis/outlook (observable entity),20020131,1,900000000000207008,900000000000074008
184140000,Caregiver details (observable entity),20020131,1,900000000000207008,900000000000074008
184142008,Patient's next of kin (observable entity),20020131,1,900000000000207008,900000000000074008
184149004,Key Holder (observable entity),20020131,1,900000000000207008,900000000000074008
184107009,Patient hospital number (observable entity),20020131,1,900000000000207008,900000000000074008
184106000,Patient distance from office (observable entity),20020131,1,900000000000207008,900000000000074008
184104002,Patient occupation (observable entity),20020131,1,900000000000207008,900000000000074008
184103008,Patient telephone number (observable entity),20020131,1,900000000000207008,900000000000074008
184102003,Patient postal code (observable entity),20020131,1,900000000000207008,900000000000074008
184095009,Patient forename (observable entity),20020131,1,900000000000207008,900000000000074008
184096005,Patient surname (observable entity),20020131,1,900000000000207008,900000000000074008
184097001,Patient address (observable entity),20020131,1,900000000000207008,900000000000074008
184098006,Patient title (observable entity),20020131,1,900000000000207008,900000000000074008
184099003,Date of birth (observable entity),20020131,1,900000000000207008,900000000000074008
184100006,Patient sex (observable entity),20020131,1,900000000000207008,900000000000074008
183797002,Duration of inpatient stay (observable entity),20020131,1,900000000000207008,900000000000074008
182129007,"Histiocyte chemotaxis, function (observable entity)",20020131,1,900000000000207008,900000000000074008
181166003,"Monocyte chemotaxis, function (observable entity)",20020131,1,900000000000207008,900000000000074008
135852002,"Independent housing, lives alone (observable entity)",20020131,1,900000000000207008,900000000000074008
160238001,Depth of history (observable entity),20020131,1,900000000000207008,900000000000074008
134374006,Hearing test bilateral abnormality (finding),20020131,1,900000000000207008,900000000000074008
134375007,Hearing test left abnormality (finding),20020131,1,900000000000207008,900000000000074008
134376008,Hearing test right abnormality (finding),20020131,1,900000000000207008,900000000000074008
135793001,Moving away (finding),20020131,1,900000000000207008,900000000000074008
134418002,Level of interest - normal (finding),20020131,1,900000000000207008,900000000000074008
134432000,Recorded/predicted peak expiratory flow rate ratio (observable entity),20020131,1,900000000000207008,900000000000074008
134204007,Platelet clumps (finding),20020131,1,900000000000207008,900000000000074008
134274008,Reads Punjabi (finding),20020131,1,900000000000207008,900000000000074008
134275009,Reads Portuguese (finding),20020131,1,900000000000207008,900000000000074008
134276005,Reads Polish (finding),20020131,1,900000000000207008,900000000000074008
134277001,Reads Hindi (finding),20020131,1,900000000000207008,900000000000074008
134278006,Reads French (finding),20020131,1,900000000000207008,900000000000074008
134280000,Reads English (finding),20020131,1,900000000000207008,900000000000074008
134281001,Reads Czech (finding),20020131,1,900000000000207008,900000000000074008
134282008,Reads Chinese (finding),20020131,1,900000000000207008,900000000000074008
134284009,Reads Cantonese (finding),20020131,1,900000000000207008,900000000000074008
134285005,Reads Bengali (finding),20020131,1,900000000000207008,900000000000074008
134286006,Reads Arabic (finding),20020131,1,900000000000207008,900000000000074008
134273002,Reads Russian (finding),20020131,1,900000000000207008,900000000000074008
134271000,Reads Somali (finding),20020131,1,900000000000207008,900000000000074008
134269000,Reads Tamil (finding),20020131,1,900000000000207008,900000000000074008
134266007,Language read (observable entity),20020131,1,900000000000207008,900000000000074008
134267003,Reads Urdu (finding),20020131,1,900000000000207008,900000000000074008
134270004,Reads Spanish (finding),20020131,1,900000000000207008,900000000000074008
130951007,Bladder retention of urine (observable entity),20020131,1,900000000000207008,900000000000074008
130952000,Bladder voiding contraction (observable entity),20020131,1,900000000000207008,900000000000074008
168089007,Amniotic fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008
168149003,Fluid sample collection time (observable entity),20020131,1,900000000000207008,900000000000074008
167621006,Feces quantity (observable entity),20020131,1,900000000000207008,900000000000074008
167613000,Examination of feces consistency (observable entity),20020131,1,900000000000207008,900000000000074008
167599008,Odor of stool (observable entity),20020131,1,900000000000207008,900000000000074008
167604002,Color of stool (observable entity),20020131,1,900000000000207008,900000000000074008
167839000,Odor of vomit (observable entity),20020131,1,900000000000207008,900000000000074008
167879009,Synovial fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008
167886001,Synovial fluid viscosity (observable entity),20020131,1,900000000000207008,900000000000074008
168013002,Ascitic fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008
167950001,Pleural fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008
167706005,Cerebrospinal fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008
167807007,Sperm motility (observable entity),20020131,1,900000000000207008,900000000000074008
